subscription_id,user_id,plan_name,status,started_at,canceled_at,cancellation_reason,trial_started_at,trial_ended_at
3335,4559,monthly,expired,2025-05-07,,,2025-05-07,2025-05-21
3336,4560,quarterly,active,2025-12-06,,,2025-11-22,2025-12-06
3337,4561,yearly,active,2025-05-30,,,2025-05-16,2025-05-30
3338,4563,monthly,canceled,2025-07-22,2025-11-20,not_using_enough,2025-07-08,2025-07-22
3339,4564,quarterly,active,2025-05-10,,,2025-04-26,2025-05-10
3340,4565,monthly,active,2025-10-17,,,2025-10-03,2025-10-17
3341,4566,quarterly,active,2025-12-10,,,2025-11-26,2025-12-10
3342,4567,monthly,expired,2025-10-21,,,2025-10-21,2025-11-04
3343,4568,monthly,active,2025-12-03,,,2025-11-19,2025-12-03
3344,4569,monthly,canceled,2025-05-23,2025-11-07,missing_features,2025-05-09,2025-05-23
3345,4571,monthly,active,2025-05-20,,,2025-05-06,2025-05-20
3346,4572,yearly,expired,2025-05-19,,,2025-05-19,2025-06-02
3347,4573,quarterly,canceled,2025-09-11,2025-11-03,switched_product,2025-08-28,2025-09-11
3348,4574,quarterly,active,2025-10-22,,,2025-10-08,2025-10-22
3349,4575,quarterly,canceled,2025-08-05,2025-11-01,missing_features,2025-07-22,2025-08-05
3350,4576,quarterly,canceled,2025-09-07,2025-10-25,too_expensive,2025-08-24,2025-09-07
3351,4578,monthly,active,2025-01-27,,,2025-01-13,2025-01-27
3352,4579,monthly,canceled,2025-08-10,2025-12-26,missing_features,2025-07-27,2025-08-10
3353,4580,monthly,expired,2025-11-05,,,2025-11-05,2025-11-19
3354,4581,monthly,active,2025-09-18,,,2025-09-04,2025-09-18
3355,4582,monthly,canceled,2025-11-20,2025-12-31,payment_issues,2025-11-06,2025-11-20
3356,4583,monthly,expired,2025-09-05,,,2025-09-05,2025-09-19
3357,4584,monthly,expired,2025-05-11,,,2025-05-11,2025-05-25
3358,4585,monthly,canceled,2025-11-07,2025-12-28,payment_issues,2025-10-24,2025-11-07
3359,4586,monthly,active,2025-11-02,,,2025-10-19,2025-11-02
3360,4587,monthly,expired,2025-06-22,,,2025-06-22,2025-07-06
3361,4589,quarterly,trial,2026-01-04,,,2026-01-04,2026-01-18
3362,4590,quarterly,active,2025-06-05,,,2025-05-22,2025-06-05
3363,4591,monthly,expired,2025-06-24,,,2025-06-24,2025-07-08
3364,4592,yearly,expired,2025-10-18,,,2025-10-18,2025-11-01
3365,4593,monthly,active,2025-12-19,,,2025-12-05,2025-12-19
3366,4595,yearly,expired,2025-12-01,,,2025-12-01,2025-12-15
3367,4596,quarterly,active,2025-07-12,,,2025-06-28,2025-07-12
3368,4598,yearly,expired,2025-05-26,,,2025-05-26,2025-06-09
3369,4599,monthly,active,2025-09-17,2025-11-07,not_using_enough,2025-09-03,2025-09-17
3370,4601,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
3371,4602,yearly,active,2025-08-10,,,2025-07-27,2025-08-10
3372,4603,monthly,canceled,2025-11-21,2025-12-26,not_using_enough,2025-11-07,2025-11-21
3373,4604,monthly,canceled,2025-09-21,2025-12-25,not_using_enough,2025-09-07,2025-09-21
3374,4605,monthly,active,2025-12-02,,,2025-11-18,2025-12-02
3375,4607,monthly,expired,2025-10-23,,,2025-10-23,2025-11-06
3376,4608,monthly,canceled,2025-05-22,2025-12-07,missing_features,2025-05-08,2025-05-22
3377,4609,monthly,expired,2025-12-11,,,2025-12-11,2025-12-25
3378,4612,quarterly,active,2025-07-03,,,2025-06-19,2025-07-03
3379,4613,monthly,expired,2025-09-29,,,2025-09-29,2025-10-13
3380,4614,monthly,active,2025-12-05,,,2025-11-21,2025-12-05
3381,4615,quarterly,canceled,2025-10-24,2025-12-13,too_expensive,2025-10-10,2025-10-24
3382,4618,quarterly,active,2025-11-28,,,2025-11-14,2025-11-28
3383,4619,monthly,active,2025-11-29,,,2025-11-15,2025-11-29
3384,4620,quarterly,canceled,2025-06-03,2025-08-06,too_expensive,2025-05-20,2025-06-03
3385,4621,monthly,active,2025-12-25,,,2025-12-11,2025-12-25
3386,4622,monthly,active,2025-07-27,,,2025-07-13,2025-07-27
3387,4626,quarterly,trial,2025-12-23,,,2025-12-23,2026-01-06
3388,4630,yearly,expired,2025-07-31,,,2025-07-31,2025-08-14
3389,4631,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
3390,4632,monthly,active,2025-05-13,,,2025-04-29,2025-05-13
3391,4634,monthly,active,2025-06-11,,,2025-05-28,2025-06-11
3392,4635,monthly,expired,2025-05-17,,,2025-05-17,2025-05-31
3393,4636,monthly,canceled,2025-11-24,2025-12-31,too_expensive,2025-11-10,2025-11-24
3394,4637,monthly,expired,2025-10-02,,,2025-10-02,2025-10-16
3395,4638,monthly,expired,2025-09-02,,,2025-09-02,2025-09-16
3396,4639,monthly,expired,2025-05-05,,,2025-05-05,2025-05-19
3397,4640,monthly,active,2025-11-24,,,2025-11-10,2025-11-24
3398,4642,monthly,active,2025-05-07,,,2025-04-23,2025-05-07
3399,4643,monthly,expired,2025-04-17,,,2025-04-17,2025-05-01
3400,4644,monthly,expired,2025-12-08,,,2025-12-08,2025-12-22
3401,4645,quarterly,trial,2026-01-05,,,2026-01-05,2026-01-19
3402,4646,monthly,active,2025-06-06,,,2025-05-23,2025-06-06
3403,4647,monthly,canceled,2025-10-27,2025-12-22,other,2025-10-13,2025-10-27
3404,4648,monthly,active,2025-11-10,,,2025-10-27,2025-11-10
3405,4649,monthly,active,2025-08-13,,,2025-07-30,2025-08-13
3406,4651,yearly,active,2025-06-12,,,2025-05-29,2025-06-12
3407,4652,quarterly,active,2025-12-04,,,2025-11-20,2025-12-04
3408,4655,monthly,active,2025-02-14,,,2025-01-31,2025-02-14
3409,4656,monthly,expired,2025-03-01,,,2025-03-01,2025-03-15
3410,4657,monthly,canceled,2025-09-07,2025-11-24,not_using_enough,2025-08-24,2025-09-07
3411,4658,monthly,expired,2025-11-17,,,2025-11-17,2025-12-01
3412,4659,monthly,canceled,2025-08-01,2025-12-19,missing_features,2025-07-18,2025-08-01
3413,4660,monthly,canceled,2025-08-01,2025-10-02,switched_product,2025-07-18,2025-08-01
3414,4661,monthly,expired,2025-08-17,,,2025-08-17,2025-08-31
3415,4662,monthly,active,2025-05-30,,,2025-05-16,2025-05-30
3416,4665,monthly,active,2025-11-08,,,2025-10-25,2025-11-08
3417,4666,monthly,active,2025-09-14,,,2025-08-31,2025-09-14
3418,4668,yearly,trial,2025-12-28,,,2025-12-28,2026-01-11
3419,4669,quarterly,canceled,2025-11-02,2025-12-31,not_using_enough,2025-10-19,2025-11-02
3420,4670,monthly,active,2025-12-16,,,2025-12-02,2025-12-16
3421,4671,monthly,expired,2025-08-11,,,2025-08-11,2025-08-25
3422,4672,quarterly,active,2025-11-05,,,2025-10-22,2025-11-05
3423,4673,monthly,expired,2025-11-12,,,2025-11-12,2025-11-26
3424,4674,quarterly,active,2025-03-31,,,2025-03-17,2025-03-31
3425,4675,monthly,expired,2025-12-17,,,2025-12-17,2025-12-31
3426,4676,monthly,expired,2025-10-07,,,2025-10-07,2025-10-21
3427,4677,quarterly,active,2025-12-09,,,2025-11-25,2025-12-09
3428,4679,monthly,active,2025-05-30,,,2025-05-16,2025-05-30
3429,4683,monthly,expired,2025-05-06,,,2025-05-06,2025-05-20
3430,4685,quarterly,expired,2025-08-14,,,2025-08-14,2025-08-28
3431,4686,quarterly,active,2025-12-07,,,2025-11-23,2025-12-07
3432,4687,monthly,expired,2025-12-08,,,2025-12-08,2025-12-22
3433,4689,quarterly,active,2025-07-20,,,2025-07-06,2025-07-20
3434,4690,yearly,expired,2025-07-30,,,2025-07-30,2025-08-13
3435,4691,yearly,expired,2025-11-17,,,2025-11-17,2025-12-01
3436,4692,quarterly,expired,2025-12-01,,,2025-12-01,2025-12-15
3437,4693,quarterly,active,2025-03-19,,,2025-03-05,2025-03-19
3438,4695,monthly,expired,2025-05-15,,,2025-05-15,2025-05-29
3439,4697,monthly,expired,2025-11-29,,,2025-11-29,2025-12-13
3440,4699,monthly,expired,2025-05-02,,,2025-05-02,2025-05-16
3441,4700,monthly,active,2025-11-10,,,2025-10-27,2025-11-10
3442,4701,monthly,trial,2025-12-18,,,2025-12-18,2026-01-01
3443,4702,yearly,canceled,2025-10-23,2025-12-25,missing_features,2025-10-09,2025-10-23
3444,4703,yearly,active,2025-12-19,,,2025-12-05,2025-12-19
3445,4705,yearly,expired,2025-06-27,,,2025-06-27,2025-07-11
3446,4706,monthly,expired,2025-12-14,,,2025-12-14,2025-12-28
3447,4707,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
3448,4708,monthly,canceled,2025-06-18,2025-12-09,other,2025-06-04,2025-06-18
3449,4709,monthly,expired,2025-11-17,,,2025-11-17,2025-12-01
3450,4710,quarterly,expired,2025-07-31,,,2025-07-31,2025-08-14
3451,4711,quarterly,expired,2025-06-13,,,2025-06-13,2025-06-27
3452,4712,quarterly,expired,2025-05-16,,,2025-05-16,2025-05-30
3453,4715,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
3454,4716,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
3455,4717,yearly,active,2025-11-28,,,2025-11-14,2025-11-28
3456,4718,monthly,active,2025-11-10,,,2025-10-27,2025-11-10
3457,4719,yearly,expired,2025-11-16,,,2025-11-16,2025-11-30
3458,4720,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
3459,4721,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
3460,4722,yearly,active,2025-10-16,,,2025-10-02,2025-10-16
3461,4723,quarterly,expired,2025-07-14,,,2025-07-14,2025-07-28
3462,4724,yearly,active,2025-09-17,,,2025-09-03,2025-09-17
3463,4725,quarterly,expired,2025-11-23,,,2025-11-23,2025-12-07
3464,4726,yearly,active,2025-12-05,,,2025-11-21,2025-12-05
3465,4727,monthly,active,2025-12-11,,,2025-11-27,2025-12-11
3466,4728,monthly,active,2025-06-21,,,2025-06-07,2025-06-21
3467,4730,monthly,canceled,2025-08-22,2025-11-30,missing_features,2025-08-08,2025-08-22
3468,4731,monthly,active,2025-08-18,,,2025-08-04,2025-08-18
3469,4732,monthly,active,2025-10-23,,,2025-10-09,2025-10-23
3470,4733,yearly,active,2025-06-21,,,2025-06-07,2025-06-21
3471,4735,quarterly,expired,2025-10-20,,,2025-10-20,2025-11-03
3472,4736,monthly,expired,2025-12-16,,,2025-12-16,2025-12-30
3473,4737,monthly,active,2025-03-20,,,2025-03-06,2025-03-20
3474,4739,yearly,active,2025-07-07,,,2025-06-23,2025-07-07
3475,4740,quarterly,expired,2025-09-26,,,2025-09-26,2025-10-10
3476,4741,monthly,active,2025-10-13,,,2025-09-29,2025-10-13
3477,4742,monthly,expired,2025-02-27,,,2025-02-27,2025-03-13
3478,4743,monthly,active,2025-02-02,2025-06-27,too_expensive,2025-01-19,2025-02-02
3479,4744,yearly,active,2025-08-21,,,2025-08-07,2025-08-21
3480,4745,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
3481,4747,monthly,expired,2025-11-11,,,2025-11-11,2025-11-25
3482,4748,quarterly,active,2025-03-30,,,2025-03-16,2025-03-30
3483,4749,monthly,canceled,2025-09-09,2025-10-15,other,2025-08-26,2025-09-09
3484,4750,monthly,canceled,2025-04-22,2025-08-19,payment_issues,2025-04-08,2025-04-22
3485,4751,yearly,canceled,2025-08-27,2025-12-05,too_expensive,2025-08-13,2025-08-27
3486,4752,monthly,expired,2025-10-14,,,2025-10-14,2025-10-28
3487,4753,monthly,canceled,2025-06-04,2025-11-04,missing_features,2025-05-21,2025-06-04
3488,4754,monthly,active,2025-11-11,,,2025-10-28,2025-11-11
3489,4757,monthly,expired,2025-04-23,,,2025-04-23,2025-05-07
3490,4759,yearly,active,2025-04-20,,,2025-04-06,2025-04-20
3491,4761,monthly,trial,2025-12-18,,,2025-12-18,2026-01-01
3492,4762,quarterly,expired,2025-10-07,,,2025-10-07,2025-10-21
3493,4763,monthly,expired,2025-07-12,,,2025-07-12,2025-07-26
3494,4764,monthly,expired,2025-11-30,,,2025-11-30,2025-12-14
3495,4765,quarterly,expired,2025-08-18,,,2025-08-18,2025-09-01
3496,4766,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
3497,4767,quarterly,canceled,2025-11-08,2025-12-28,payment_issues,2025-10-25,2025-11-08
3498,4769,quarterly,active,2025-10-12,,,2025-09-28,2025-10-12
3499,4770,monthly,canceled,2025-07-05,2025-11-15,not_using_enough,2025-06-21,2025-07-05
3500,4771,monthly,active,2025-08-25,,,2025-08-11,2025-08-25
3501,4772,monthly,active,2025-06-28,,,2025-06-14,2025-06-28
3502,4773,monthly,active,2025-12-15,,,2025-12-01,2025-12-15
3503,4775,yearly,active,2025-07-04,,,2025-06-20,2025-07-04
3504,4777,yearly,expired,2025-10-04,,,2025-10-04,2025-10-18
3505,4779,monthly,active,2025-10-23,,,2025-10-09,2025-10-23
3506,4780,monthly,active,2025-10-17,,,2025-10-03,2025-10-17
3507,4781,monthly,expired,2025-11-08,,,2025-11-08,2025-11-22
3508,4782,quarterly,expired,2025-10-10,,,2025-10-10,2025-10-24
3509,4783,yearly,active,2025-12-11,,,2025-11-27,2025-12-11
3510,4784,yearly,active,2025-12-25,,,2025-12-11,2025-12-25
3511,4785,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
3512,4786,monthly,active,2025-12-20,,,2025-12-06,2025-12-20
3513,4787,monthly,expired,2025-07-28,,,2025-07-28,2025-08-11
3514,4788,monthly,expired,2025-07-29,,,2025-07-29,2025-08-12
3515,4789,monthly,expired,2025-10-12,,,2025-10-12,2025-10-26
3516,4790,quarterly,expired,2025-09-20,,,2025-09-20,2025-10-04
3517,4791,monthly,active,2025-07-01,,,2025-06-17,2025-07-01
3518,4793,monthly,expired,2025-08-08,,,2025-08-08,2025-08-22
3519,4794,monthly,active,2025-06-02,,,2025-05-19,2025-06-02
3520,4795,yearly,active,2025-08-26,,,2025-08-12,2025-08-26
3521,4797,monthly,active,2025-09-09,,,2025-08-26,2025-09-09
3522,4798,monthly,active,2025-12-23,,,2025-12-09,2025-12-23
3523,4799,monthly,expired,2025-11-14,,,2025-11-14,2025-11-28
3524,4802,monthly,active,2025-07-23,,,2025-07-09,2025-07-23
3525,4803,monthly,trial,2025-12-19,,,2025-12-19,2026-01-02
3526,4805,monthly,expired,2025-05-23,,,2025-05-23,2025-06-06
3527,4806,monthly,active,2025-10-20,,,2025-10-06,2025-10-20
3528,4807,quarterly,canceled,2025-11-04,2025-12-26,not_using_enough,2025-10-21,2025-11-04
3529,4809,yearly,active,2025-07-10,,,2025-06-26,2025-07-10
3530,4810,monthly,expired,2025-04-21,,,2025-04-21,2025-05-05
3531,4811,quarterly,canceled,2025-09-01,2025-10-18,not_using_enough,2025-08-18,2025-09-01
3532,4813,monthly,active,2025-10-05,,,2025-09-21,2025-10-05
3533,4814,quarterly,active,2025-12-13,,,2025-11-29,2025-12-13
3534,4816,quarterly,trial,2025-12-29,,,2025-12-29,2026-01-12
3535,4817,monthly,canceled,2025-03-05,2025-06-16,payment_issues,2025-02-19,2025-03-05
3536,4819,quarterly,expired,2025-02-22,,,2025-02-22,2025-03-08
3537,4820,monthly,expired,2025-10-06,,,2025-10-06,2025-10-20
3538,4822,monthly,expired,2025-10-29,,,2025-10-29,2025-11-12
3539,4823,monthly,expired,2025-12-11,,,2025-12-11,2025-12-25
3540,4824,monthly,active,2025-12-04,,,2025-11-20,2025-12-04
3541,4825,yearly,active,2025-06-04,,,2025-05-21,2025-06-04
3542,4826,monthly,trial,2026-01-04,,,2026-01-04,2026-01-18
3543,4828,monthly,active,2025-07-01,,,2025-06-17,2025-07-01
3544,4830,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
3545,4831,yearly,expired,2025-09-10,,,2025-09-10,2025-09-24
3546,4833,monthly,active,2025-11-03,,,2025-10-20,2025-11-03
3547,4835,yearly,expired,2025-10-31,,,2025-10-31,2025-11-14
3548,4837,monthly,canceled,2025-04-11,2025-06-19,other,2025-03-28,2025-04-11
3549,4838,monthly,expired,2025-11-13,,,2025-11-13,2025-11-27
3550,4841,monthly,expired,2025-08-04,,,2025-08-04,2025-08-18
3551,4842,monthly,expired,2025-07-27,,,2025-07-27,2025-08-10
3552,4843,yearly,expired,2025-09-18,,,2025-09-18,2025-10-02
3553,4844,monthly,active,2025-09-07,,,2025-08-24,2025-09-07
3554,4845,monthly,trial,2025-12-27,,,2025-12-27,2026-01-10
3555,4846,monthly,active,2025-03-22,,,2025-03-08,2025-03-22
3556,4847,monthly,canceled,2025-10-07,2025-12-19,other,2025-09-23,2025-10-07
3557,4849,quarterly,active,2025-12-25,,,2025-12-11,2025-12-25
3558,4851,monthly,expired,2025-08-18,,,2025-08-18,2025-09-01
3559,4852,monthly,active,2025-12-22,,,2025-12-08,2025-12-22
3560,4854,monthly,active,2025-06-10,,,2025-05-27,2025-06-10
3561,4855,quarterly,trial,2025-12-22,,,2025-12-22,2026-01-05
3562,4856,yearly,active,2025-02-16,,,2025-02-02,2025-02-16
3563,4858,monthly,canceled,2025-07-10,2025-12-24,switched_product,2025-06-26,2025-07-10
3564,4859,monthly,expired,2025-05-21,,,2025-05-21,2025-06-04
3565,4860,quarterly,canceled,2025-09-22,2025-12-08,other,2025-09-08,2025-09-22
3566,4861,quarterly,active,2025-11-16,,,2025-11-02,2025-11-16
3567,4862,monthly,expired,2025-10-03,,,2025-10-03,2025-10-17
3568,4864,monthly,expired,2025-08-03,,,2025-08-03,2025-08-17
3569,4865,monthly,active,2025-12-24,,,2025-12-10,2025-12-24
3570,4866,monthly,expired,2025-05-24,,,2025-05-24,2025-06-07
3571,4868,monthly,canceled,2025-09-16,2025-11-17,payment_issues,2025-09-02,2025-09-16
3572,4871,quarterly,expired,2025-09-26,,,2025-09-26,2025-10-10
3573,4873,yearly,expired,2025-02-21,,,2025-02-21,2025-03-07
3574,4874,monthly,active,2025-12-20,,,2025-12-06,2025-12-20
3575,4876,monthly,expired,2025-07-02,,,2025-07-02,2025-07-16
3576,4877,monthly,expired,2025-09-03,,,2025-09-03,2025-09-17
3577,4878,quarterly,expired,2025-04-28,,,2025-04-28,2025-05-12
3578,4879,monthly,canceled,2025-11-21,2025-12-31,switched_product,2025-11-07,2025-11-21
3579,4881,monthly,active,2025-10-31,,,2025-10-17,2025-10-31
3580,4882,monthly,expired,2025-10-15,,,2025-10-15,2025-10-29
3581,4883,yearly,active,2025-12-17,,,2025-12-03,2025-12-17
3582,4884,yearly,expired,2025-07-10,,,2025-07-10,2025-07-24
3583,4886,quarterly,canceled,2025-09-30,2025-11-21,payment_issues,2025-09-16,2025-09-30
3584,4887,quarterly,expired,2025-07-04,,,2025-07-04,2025-07-18
3585,4888,monthly,expired,2025-10-09,,,2025-10-09,2025-10-23
3586,4891,monthly,active,2025-08-31,,,2025-08-17,2025-08-31
3587,4892,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
3588,4893,quarterly,expired,2025-11-16,,,2025-11-16,2025-11-30
3589,4894,yearly,active,2025-12-27,,,2025-12-13,2025-12-27
3590,4895,quarterly,expired,2025-10-01,,,2025-10-01,2025-10-15
3591,4897,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
3592,4898,monthly,active,2025-03-21,,,2025-03-07,2025-03-21
3593,4900,monthly,expired,2025-09-20,,,2025-09-20,2025-10-04
3594,4901,yearly,expired,2025-09-06,,,2025-09-06,2025-09-20
3595,4902,yearly,expired,2025-05-28,,,2025-05-28,2025-06-11
3596,4903,monthly,expired,2025-06-10,,,2025-06-10,2025-06-24
3597,4904,quarterly,canceled,2025-08-25,2025-11-27,too_expensive,2025-08-11,2025-08-25
3598,4905,quarterly,active,2025-09-13,2025-10-31,not_using_enough,2025-08-30,2025-09-13
3599,4907,yearly,expired,2025-04-09,,,2025-04-09,2025-04-23
3600,4908,monthly,canceled,2025-11-26,2025-12-31,too_expensive,2025-11-12,2025-11-26
3601,4909,yearly,active,2025-12-25,,,2025-12-11,2025-12-25
3602,4910,monthly,expired,2025-03-08,,,2025-03-08,2025-03-22
3603,4911,monthly,active,2025-06-16,,,2025-06-02,2025-06-16
3604,4912,monthly,expired,2025-07-29,,,2025-07-29,2025-08-12
3605,4913,monthly,expired,2025-09-26,,,2025-09-26,2025-10-10
3606,4914,monthly,active,2025-12-14,,,2025-11-30,2025-12-14
3607,4915,yearly,expired,2025-10-08,,,2025-10-08,2025-10-22
3608,4916,monthly,expired,2025-02-20,,,2025-02-20,2025-03-06
3609,4917,monthly,expired,2025-08-13,,,2025-08-13,2025-08-27
3610,4919,yearly,expired,2025-11-15,,,2025-11-15,2025-11-29
3611,4920,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
3612,4922,quarterly,expired,2025-03-31,,,2025-03-31,2025-04-14
3613,4925,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
3614,4926,quarterly,active,2025-11-07,,,2025-10-24,2025-11-07
3615,4927,monthly,expired,2025-09-08,,,2025-09-08,2025-09-22
3616,4928,quarterly,expired,2025-11-22,,,2025-11-22,2025-12-06
3617,4929,yearly,expired,2025-10-22,,,2025-10-22,2025-11-05
3618,4930,monthly,active,2025-11-28,,,2025-11-14,2025-11-28
3619,4931,monthly,canceled,2025-10-17,2025-12-13,other,2025-10-03,2025-10-17
3620,4934,quarterly,expired,2025-05-31,,,2025-05-31,2025-06-14
3621,4935,monthly,expired,2025-05-29,,,2025-05-29,2025-06-12
3622,4936,monthly,expired,2025-11-08,,,2025-11-08,2025-11-22
3623,4937,monthly,canceled,2025-10-14,2025-11-23,too_expensive,2025-09-30,2025-10-14
3624,4940,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
3625,4942,quarterly,active,2025-05-13,,,2025-04-29,2025-05-13
3626,4945,monthly,canceled,2025-09-11,2025-11-26,too_expensive,2025-08-28,2025-09-11
3627,4946,quarterly,expired,2025-11-20,,,2025-11-20,2025-12-04
3628,4947,monthly,expired,2025-08-10,,,2025-08-10,2025-08-24
3629,4948,yearly,canceled,2025-09-11,2025-10-30,too_expensive,2025-08-28,2025-09-11
3630,4950,yearly,expired,2025-07-03,,,2025-07-03,2025-07-17
3631,4951,monthly,expired,2025-08-03,,,2025-08-03,2025-08-17
3632,4953,monthly,canceled,2025-09-27,2025-11-04,other,2025-09-13,2025-09-27
3633,4955,monthly,active,2025-12-31,,,2025-12-17,2025-12-31
3634,4956,yearly,expired,2025-09-30,,,2025-09-30,2025-10-14
3635,4959,monthly,expired,2025-09-01,,,2025-09-01,2025-09-15
3636,4960,monthly,expired,2025-08-14,,,2025-08-14,2025-08-28
3637,4961,monthly,expired,2025-05-02,,,2025-05-02,2025-05-16
3638,4962,monthly,expired,2025-11-10,,,2025-11-10,2025-11-24
3639,4965,monthly,canceled,2025-04-25,2025-08-18,missing_features,2025-04-11,2025-04-25
3640,4966,monthly,expired,2025-08-10,,,2025-08-10,2025-08-24
3641,4967,monthly,expired,2025-10-04,,,2025-10-04,2025-10-18
3642,4969,monthly,canceled,2025-11-20,2025-12-26,payment_issues,2025-11-06,2025-11-20
3643,4970,monthly,expired,2025-09-12,,,2025-09-12,2025-09-26
3644,4971,monthly,expired,2025-09-28,,,2025-09-28,2025-10-12
3645,4972,quarterly,active,2025-10-17,,,2025-10-03,2025-10-17
3646,4974,yearly,active,2025-12-05,,,2025-11-21,2025-12-05
3647,4975,monthly,trial,2025-12-19,,,2025-12-19,2026-01-02
3648,4976,monthly,active,2025-08-16,,,2025-08-02,2025-08-16
3649,4978,yearly,active,2025-04-24,,,2025-04-10,2025-04-24
3650,4979,quarterly,trial,2026-01-01,,,2026-01-01,2026-01-15
3651,4980,quarterly,canceled,2025-07-28,2025-11-02,payment_issues,2025-07-14,2025-07-28
3652,4982,quarterly,canceled,2025-09-24,2025-11-29,not_using_enough,2025-09-10,2025-09-24
3653,4983,monthly,canceled,2025-10-19,2025-12-26,not_using_enough,2025-10-05,2025-10-19
3654,4987,monthly,canceled,2025-11-12,2025-12-21,not_using_enough,2025-10-29,2025-11-12
3655,4988,quarterly,expired,2025-10-01,,,2025-10-01,2025-10-15
3656,4989,monthly,expired,2025-07-16,,,2025-07-16,2025-07-30
3657,4990,monthly,active,2025-11-07,,,2025-10-24,2025-11-07
3658,4991,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
3659,4992,yearly,active,2025-11-08,,,2025-10-25,2025-11-08
3660,4993,yearly,active,2025-05-04,,,2025-04-20,2025-05-04
